price_bin_low,price_bin_high,bin_mid,volume_sum,csi,pct_of_total_volume
63029.0146,63234.1682,63131.5914,13972499314.9647,0.2103,0.2655
63234.1682,63439.3218,63336.745,10625202374.6986,0.1599,0.2019
63439.3218,63644.4755,63541.8986,11638119722.3577,0.1751,0.2211
63644.4755,63849.6291,63747.0523,11748599635.9605,0.1768,0.2232
63849.6291,64054.7827,63952.2059,11283411667.0347,0.1698,0.2144
64054.7827,64259.9364,64157.3595,11099544628.3731,0.167,0.2109
64259.9364,64465.09,64362.5132,8608482039.2408,0.1295,0.1636
64465.09,64670.2436,64567.6668,8934793762.5909,0.1345,0.1698
64670.2436,64875.3973,64772.8204,8863989164.2449,0.1334,0.1684
64875.3973,65080.5509,64977.9741,8195704387.2011,0.1233,0.1557
65080.5509,65285.7045,65183.1277,9226532476.1841,0.1388,0.1753
65285.7045,65490.8582,65388.2814,7311392073.4941,0.11,0.1389
65490.8582,65696.0118,65593.435,7434496612.9322,0.1119,0.1413
65696.0118,65901.1654,65798.5886,11286614952.2039,0.1698,0.2145
65901.1654,66106.3191,66003.7422,8748312392.1281,0.1316,0.1662
66106.3191,66311.4727,66208.8959,7274144817.9094,0.1095,0.1382
66311.4727,66516.6263,66414.0495,10755029134.1022,0.1618,0.2044
66516.6263,66721.78,66619.2031,9242009858.0003,0.1391,0.1756
66721.78,66926.9336,66824.3568,12130959115.0149,0.1825,0.2305
66926.9336,67132.0872,67029.5104,14257911747.7715,0.2146,0.2709
67132.0872,67337.2409,67234.664,10100532221.6828,0.152,0.1919
67337.2409,67542.3945,67439.8177,9969181946.0912,0.15,0.1894
67542.3945,67747.5481,67644.9713,10910846587.261,0.1642,0.2073
67747.5481,67952.7018,67850.125,12368964565.0795,0.1861,0.235
67952.7018,68157.8554,68055.2786,9705593530.537,0.146,0.1844
68157.8554,68363.009,68260.4322,10244910134.1854,0.1542,0.1947
68363.009,68568.1627,68465.5858,7270008437.4164,0.1094,0.1381
68568.1627,68773.3163,68670.7395,6389705075.5591,0.0962,0.1214
68773.3163,68978.4699,68875.8931,6886603954.9076,0.1036,0.1309
68978.4699,69183.6236,69081.0468,6899690812.1678,0.1038,0.1311
69183.6236,69388.7772,69286.2004,8846295959.6682,0.1331,0.1681
69388.7772,69593.9308,69491.354,7834729575.5544,0.1179,0.1489
69593.9308,69799.0845,69696.5076,6820780930.3226,0.1026,0.1296
69799.0845,70004.2381,69901.6613,6268933720.636,0.0943,0.1191
70004.2381,70209.3917,70106.8149,4704934258.065,0.0708,0.0894
70209.3917,70414.5454,70311.9685,4130805010.3071,0.0622,0.0785
70414.5454,70619.699,70517.1222,4672794434.0005,0.0703,0.0888
70619.699,70824.8526,70722.2758,4274322813.617,0.0643,0.0812
70824.8526,71030.0063,70927.4294,5585511934.7215,0.0841,0.1061
71030.0063,71235.1599,71132.5831,6552017339.0337,0.0986,0.1245
71235.1599,71440.3135,71337.7367,3771677587.238,0.0568,0.0717
71440.3135,71645.4672,71542.8904,2923468043.2092,0.044,0.0556
71645.4672,71850.6208,71748.044,2731761376.2094,0.0411,0.0519
71850.6208,72055.7744,71953.1976,3743028407.3849,0.0563,0.0711
72055.7744,72260.9281,72158.3512,2783188609.7395,0.0419,0.0529
72260.9281,72466.0817,72363.5049,2830721281.903,0.0426,0.0538
72466.0817,72671.2353,72568.6585,1513319345.064,0.0228,0.0288
72671.2353,72876.389,72773.8122,1963591360.7501,0.0295,0.0373
72876.389,73081.5426,72978.9658,1668272540.5956,0.0251,0.0317
73081.5426,73286.6962,73184.1194,1008168995.7656,0.0152,0.0192
73286.6962,73491.8499,73389.273,1733291891.9441,0.0261,0.0329
73491.8499,73697.0035,73594.4267,514959445.1166,0.0077,0.0098
73697.0035,73902.1571,73799.5803,437974211.053,0.0066,0.0083
73902.1571,74107.3108,74004.734,167526905.1383,0.0025,0.0032
74107.3108,74312.4644,74209.8876,1715421188.2529,0.0258,0.0326
74312.4644,74517.618,74415.0412,1335259467.8314,0.0201,0.0254
74517.618,74722.7717,74620.1948,224271641.0149,0.0034,0.0043
74722.7717,74927.9253,74825.3485,1598579794.6154,0.0241,0.0304
74927.9253,75133.0789,75030.5021,663191423.4245,0.01,0.0126
75133.0789,75338.2326,75235.6557,439497497.7191,0.0066,0.0084
75338.2326,75543.3862,75440.8094,323375496.5063,0.0049,0.0061
75543.3862,75748.5398,75645.963,367629365.5652,0.0055,0.007
75748.5398,75953.6935,75851.1166,1754709234.709,0.0264,0.0333
75953.6935,76158.8471,76056.2703,1638740059.4756,0.0247,0.0311
76158.8471,76364.0007,76261.4239,1731360952.0548,0.0261,0.0329
76364.0007,76569.1544,76466.5775,2092661958.988,0.0315,0.0398
76569.1544,76774.308,76671.7312,1190044425.9253,0.0179,0.0226
76774.308,76979.4616,76876.8848,1326394973.0698,0.02,0.0252
76979.4616,77184.6153,77082.0384,729234004.2568,0.011,0.0139
77184.6153,77389.7689,77287.1921,989634463.9273,0.0149,0.0188
77389.7689,77594.9225,77492.3457,429363010.7988,0.0065,0.0082
77594.9225,77800.0762,77697.4994,1625451560.162,0.0245,0.0309
77800.0762,78005.2298,77902.653,0.0,0.0,0.0
78005.2298,78210.3834,78107.8066,447337096.9151,0.0067,0.0085
78210.3834,78415.5371,78312.9602,679891534.2547,0.0102,0.0129
78415.5371,78620.6907,78518.1139,2173878363.5041,0.0327,0.0413
78620.6907,78825.8443,78723.2675,417829272.8929,0.0063,0.0079
78825.8443,79030.998,78928.4212,2289203570.9932,0.0344,0.0435
79030.998,79236.1516,79133.5748,5107339223.6268,0.0769,0.097
79236.1516,79441.3052,79338.7284,1497082918.7199,0.0225,0.0284
79441.3052,79646.4589,79543.882,1457374475.339,0.0219,0.0277
79646.4589,79851.6125,79749.0357,3611157396.8752,0.0543,0.0686
79851.6125,80056.7661,79954.1893,2368768679.9453,0.0356,0.045
80056.7661,80261.9198,80159.3429,668507980.2664,0.0101,0.0127
80261.9198,80467.0734,80364.4966,3401411537.4626,0.0512,0.0646
80467.0734,80672.227,80569.6502,1191944238.8316,0.0179,0.0226
80672.227,80877.3807,80774.8038,3633952028.0511,0.0547,0.0691
80877.3807,81082.5343,80979.9575,1138726972.1382,0.0171,0.0216
81082.5343,81287.6879,81185.1111,2057002446.3287,0.031,0.0391
81287.6879,81492.8416,81390.2648,1883577823.5609,0.0283,0.0358
81492.8416,81697.9952,81595.4184,3491754101.7804,0.0525,0.0664
81697.9952,81903.1488,81800.572,3473387355.1039,0.0523,0.066
81903.1488,82108.3025,82005.7256,2560546663.4246,0.0385,0.0487
82108.3025,82313.4561,82210.8793,3493077624.5435,0.0526,0.0664
82313.4561,82518.6097,82416.0329,4614470650.391,0.0694,0.0877
82518.6097,82723.7634,82621.1866,3337378095.2508,0.0502,0.0634
82723.7634,82928.917,82826.3402,2678826357.88,0.0403,0.0509
82928.917,83134.0706,83031.4938,4178250738.083,0.0629,0.0794
83134.0706,83339.2243,83236.6474,5166039163.7107,0.0777,0.0982
